Sample day,Sample time,VWC,ADC2,Temperature,Relative humidity,Solar irradiance,CJT,Granier Delta T,Heater State,Bat (V)
2019-04-23,04:00:00,-1.91,11.63,5.10,99.90,0.00,6.48,0.19,0.00,4.95
2019-04-23,04:10:00,-1.91,11.62,5.00,99.90,0.00,6.19,0.20,0.00,4.95
2019-04-23,04:20:00,-1.92,11.62,4.80,99.90,0.00,5.93,0.21,0.00,4.95
2019-04-23,04:30:00,-1.91,11.60,4.70,99.90,0.00,5.70,0.18,0.00,4.95
2019-04-23,04:40:00,-1.91,11.59,4.80,99.90,0.00,5.82,0.19,0.00,4.95
2019-04-23,04:50:00,-1.91,11.59,4.80,99.90,0.00,5.85,0.19,0.00,4.95
2019-04-23,05:00:00,-1.92,11.59,5.00,99.90,0.00,6.04,0.17,0.00,4.95
2019-04-23,05:10:00,-1.91,11.58,5.30,99.90,0.00,6.29,0.15,0.00,4.95
2019-04-23,05:20:00,-1.91,11.58,5.40,99.90,0.00,6.43,0.13,0.00,4.95
2019-04-23,05:30:00,-1.92,11.56,5.30,99.90,0.20,6.40,0.10,0.00,4.95
2019-04-23,05:40:00,-1.91,11.56,5.10,99.90,1.10,6.39,0.11,0.00,4.95
2019-04-23,05:50:00,-1.91,11.56,4.90,99.90,3.00,6.12,0.10,0.00,4.95
2019-04-23,06:00:00,-1.91,11.56,4.50,99.90,5.40,5.78,0.08,0.00,4.95
2019-04-23,06:10:00,-1.91,11.56,5.00,99.90,11.10,5.83,0.06,0.00,4.95
2019-04-23,06:20:00,-1.92,11.56,5.50,99.90,12.10,6.20,0.03,0.00,4.95
2019-04-23,06:30:00,-1.91,11.56,5.80,99.90,18.20,6.50,0.05,0.00,4.95
2019-04-23,06:40:00,-1.91,11.59,6.60,99.90,49.30,6.94,0.03,0.00,4.95
2019-04-23,06:50:00,-1.91,11.73,8.10,99.90,146.00,8.11,0.01,0.00,4.95
2019-04-23,07:00:00,-1.91,11.85,9.40,96.30,178.70,9.81,0.04,0.00,4.95
2019-04-23,07:10:00,-1.92,11.82,8.50,99.40,96.90,10.04,0.05,0.00,4.95
2019-04-23,07:20:00,-1.91,11.70,7.80,99.90,55.60,9.41,0.08,0.00,4.95
2019-04-23,07:30:00,-1.91,11.60,7.00,99.90,36.60,8.75,0.08,0.00,4.95
2019-04-23,07:40:00,-1.92,11.65,7.50,99.90,61.60,8.32,0.10,0.00,4.95
2019-04-23,07:50:00,-1.92,11.82,8.10,99.90,130.20,8.65,0.12,0.00,4.95
2019-04-23,08:00:00,-1.91,11.85,7.70,99.90,113.80,8.92,0.12,0.00,4.95
2019-04-23,08:10:00,-1.92,11.89,8.30,98.00,123.60,9.20,0.13,0.00,4.95
2019-04-23,08:20:00,-1.91,11.99,8.60,95.80,142.40,9.51,0.11,0.00,4.95
2019-04-23,08:30:00,-1.91,12.20,10.80,88.00,200.00,10.71,0.13,0.00,4.94
2019-04-23,08:40:00,-1.91,12.12,11.00,83.30,134.60,11.24,0.16,0.00,4.94
2019-04-23,08:50:00,-1.92,11.95,9.80,88.60,72.30,10.87,0.16,0.00,4.94
2019-04-23,09:00:00,-1.91,11.92,10.00,92.90,88.70,10.43,0.14,0.00,4.95
2019-04-23,09:10:00,-1.92,11.98,9.60,90.90,108.60,10.34,0.14,0.00,4.95
2019-04-23,09:20:00,-1.92,12.29,10.30,91.70,227.50,10.73,0.13,0.00,4.95
2019-04-23,09:30:00,-1.92,12.29,10.80,87.40,272.30,11.18,0.11,0.00,4.94
2019-04-23,09:40:00,-1.92,12.41,12.40,87.30,272.60,12.28,0.09,0.00,4.94
2019-04-23,09:50:00,-1.91,12.35,13.60,77.70,193.30,13.64,0.06,0.00,4.94
2019-04-23,10:00:00,-1.91,12.28,12.40,81.90,182.50,13.12,0.03,0.00,4.94
2019-04-23,10:10:00,-1.92,12.19,11.60,87.70,113.30,12.66,0.00,0.00,4.94
2019-04-23,10:20:00,-1.91,12.19,10.00,96.80,149.70,11.58,0.02,0.00,4.94
2019-04-23,10:30:00,-1.91,12.39,10.60,96.10,220.50,11.83,0.00,0.00,4.94
2019-04-23,10:40:00,-1.91,12.24,10.50,90.90,130.20,12.13,0.01,0.00,4.94
2019-04-23,10:50:00,-1.92,13.05,11.00,94.40,602.10,12.14,0.00,0.00,4.94
2019-04-23,11:00:00,-1.92,12.66,12.80,74.50,321.80,13.84,0.02,0.00,4.94
2019-04-23,11:10:00,-1.91,13.50,13.60,81.70,796.20,14.56,0.11,0.00,4.94
2019-04-23,11:20:00,-1.91,12.31,13.60,73.70,129.40,15.22,0.23,0.00,4.94
2019-04-23,11:30:00,-1.91,12.32,10.60,85.00,207.80,13.43,0.26,0.00,4.94
2019-04-23,11:40:00,-1.91,12.63,12.40,80.80,255.40,13.64,0.25,0.00,4.94
2019-04-23,11:50:00,-1.91,12.49,13.50,75.30,191.80,15.45,0.29,0.00,4.94
2019-04-23,12:00:00,-1.91,12.35,12.70,74.10,151.20,14.77,0.33,0.00,4.94
2019-04-23,12:10:00,-1.91,13.24,13.40,78.30,794.90,15.07,0.36,0.00,4.94
2019-04-23,12:20:00,-1.91,12.26,12.30,77.40,94.70,14.89,0.48,0.00,4.94
2019-04-23,12:30:00,-1.91,12.26,11.80,80.40,112.90,13.83,0.51,0.00,4.94
2019-04-23,12:40:00,-1.91,12.38,12.50,77.40,169.40,13.65,0.45,0.00,4.94
2019-04-23,12:50:00,-1.91,12.64,13.00,78.40,266.40,14.09,0.40,0.00,4.94
2019-04-23,13:00:00,-1.91,12.83,13.30,72.50,329.40,14.52,0.39,0.00,4.94
2019-04-23,13:10:00,-1.91,12.62,12.60,74.70,232.30,14.46,0.42,0.00,4.94
2019-04-23,13:20:00,-1.92,12.71,12.80,75.50,227.60,14.89,0.42,0.00,4.94
2019-04-23,13:30:00,-1.91,12.60,12.00,77.40,212.70,14.56,0.40,0.00,4.94
2019-04-23,13:40:00,-1.91,12.57,11.90,72.00,187.10,14.25,0.43,0.00,4.94
2019-04-23,13:50:00,-1.92,12.57,11.50,75.40,184.70,14.00,0.44,0.00,4.94
2019-04-23,14:00:00,-1.91,12.57,12.40,77.10,181.30,13.98,0.39,0.00,4.94
2019-04-23,14:10:00,-1.92,12.52,13.00,77.70,128.00,14.40,0.41,0.00,4.94
2019-04-23,14:20:00,-1.92,12.31,11.10,84.00,71.10,13.96,0.40,0.00,4.94
2019-04-23,14:30:00,-1.91,12.32,8.10,92.20,113.40,11.87,0.43,0.00,4.94
2019-04-23,14:40:00,-1.91,12.57,8.30,92.60,162.30,10.65,0.50,0.00,4.94
2019-04-23,14:50:00,-1.91,12.52,10.30,88.30,149.20,11.32,0.44,0.00,4.94
2019-04-23,15:00:00,-1.91,12.46,10.60,84.20,134.60,11.80,0.43,0.00,4.94
2019-04-23,15:10:00,-1.91,12.36,8.90,87.30,87.80,11.55,0.43,0.00,4.94
2019-04-23,15:20:00,-1.91,12.13,5.60,99.90,24.70,9.20,0.50,0.00,4.95
2019-04-23,15:30:00,-1.92,12.13,5.70,99.90,49.50,7.98,0.51,0.00,4.95
2019-04-23,15:40:00,-1.92,12.38,6.70,94.80,142.00,8.11,0.54,0.00,4.95
2019-04-23,15:50:00,-1.91,13.61,10.20,92.90,526.10,9.75,0.54,0.00,4.95
2019-04-23,16:00:00,-1.91,13.56,13.00,82.10,294.40,12.22,0.64,0.00,4.94
2019-04-23,16:10:00,-1.91,12.57,12.00,78.00,114.70,12.54,0.74,0.00,4.94
2019-04-23,16:20:00,-1.91,12.56,11.30,82.20,126.60,11.93,0.76,0.00,4.94
2019-04-23,16:30:00,-1.92,12.41,11.60,80.80,106.40,11.96,0.67,0.00,4.94
2019-04-23,16:40:00,-1.91,12.44,12.10,82.30,87.00,12.32,0.65,0.00,4.94
2019-04-23,16:50:00,-1.91,12.22,11.20,83.30,63.60,12.21,0.63,0.00,4.94
2019-04-23,17:00:00,-1.92,12.13,9.60,90.20,40.30,11.49,0.59,0.00,4.94
2019-04-23,17:10:00,-1.91,12.16,9.20,95.80,69.40,11.00,0.62,0.00,4.94
2019-04-23,17:20:00,-1.91,12.11,8.90,95.20,40.10,10.69,0.57,0.00,4.95
2019-04-23,17:30:00,-1.92,12.00,8.10,93.40,14.30,10.16,0.53,0.00,4.95
2019-04-23,17:40:00,-1.92,12.02,7.30,94.70,35.50,9.45,0.53,0.00,4.95
2019-04-23,17:50:00,-1.91,12.01,7.60,93.40,48.80,9.06,0.52,0.00,4.95
2019-04-23,18:00:00,-1.91,12.13,11.30,78.00,97.30,10.51,0.50,0.00,4.94
2019-04-23,18:10:00,-1.91,12.04,9.60,85.90,53.90,10.88,0.51,0.00,4.94
2019-04-23,18:20:00,-1.91,11.98,8.90,87.50,23.60,10.33,0.53,0.00,4.95
2019-04-23,18:30:00,-1.91,11.96,7.90,91.80,12.80,9.67,0.52,0.00,4.95
2019-04-23,18:40:00,-1.92,11.94,6.90,96.60,8.00,8.76,0.53,0.00,4.95
2019-04-23,18:50:00,-1.91,11.93,6.60,99.90,1.20,8.46,0.51,0.00,4.95
2019-04-23,19:00:00,-1.91,11.93,6.10,99.90,3.50,8.08,0.51,0.00,4.95
2019-04-23,19:10:00,-1.91,11.93,5.60,99.90,5.40,7.60,0.48,0.00,4.95
2019-04-23,19:20:00,-1.92,11.90,5.00,99.90,1.20,7.04,0.46,0.00,4.95
2019-04-23,19:30:00,-1.91,11.90,4.90,99.90,0.30,6.81,0.46,0.00,4.95
2019-04-23,19:40:00,-1.91,11.89,5.00,99.90,0.00,6.77,0.46,0.00,4.95
2019-04-23,19:50:00,-1.91,11.88,4.80,99.90,0.00,6.60,0.42,0.00,4.95
2019-04-23,20:00:00,-1.91,11.87,5.10,99.90,0.00,6.74,0.42,0.00,4.95
2019-04-23,20:10:00,-1.92,11.87,5.50,99.90,0.00,6.93,0.43,0.00,4.95
2019-04-23,20:20:00,-1.91,11.87,5.40,99.90,0.00,6.80,0.38,0.00,4.95
2019-04-23,20:30:00,-1.91,11.87,5.30,99.90,0.00,6.71,0.39,0.00,4.95
2019-04-23,20:40:00,-1.91,11.82,5.20,99.90,0.00,6.59,0.35,0.00,4.94
2019-04-23,20:50:00,-1.92,11.85,5.00,99.90,0.00,6.46,0.34,0.00,4.95
2019-04-23,21:00:00,-1.91,11.85,4.90,99.90,0.00,6.43,0.32,0.00,4.95
2019-04-23,21:10:00,-1.92,11.85,4.80,99.90,0.00,6.33,0.30,0.00,4.95
2019-04-23,21:20:00,-1.91,11.85,4.70,99.90,0.00,6.28,0.30,0.00,4.95
2019-04-23,21:30:00,-1.91,11.82,4.70,99.90,0.00,6.27,0.26,0.00,4.95
2019-04-23,21:40:00,-1.91,11.82,4.70,99.90,0.00,6.30,0.27,0.00,4.95
2019-04-23,21:50:00,-1.92,11.82,4.80,99.90,0.00,6.34,0.23,0.00,4.95
2019-04-23,22:00:00,-1.92,11.82,4.80,99.90,0.00,6.23,0.24,0.00,4.95
2019-04-23,22:10:00,-1.92,11.82,4.50,99.90,0.00,6.05,0.20,0.00,4.95
2019-04-23,22:20:00,-1.91,11.81,4.30,99.90,0.00,5.92,0.18,0.00,4.95
2019-04-23,22:30:00,-1.91,11.81,4.20,99.90,0.00,5.69,0.13,0.00,4.95
2019-04-23,22:40:00,-1.91,11.79,4.30,99.90,0.00,5.76,0.17,0.00,4.95
2019-04-23,22:50:00,-1.92,11.68,4.40,99.90,0.00,5.90,0.11,0.00,4.94
2019-04-23,23:00:00,-1.92,11.78,4.40,99.90,0.00,5.86,0.11,0.00,4.95
2019-04-23,23:10:00,-1.92,11.77,4.50,99.90,0.00,5.93,0.08,0.00,4.95
2019-04-23,23:20:00,-1.92,11.77,4.50,99.90,0.00,5.86,0.07,0.00,4.95
2019-04-23,23:30:00,-1.92,11.76,4.40,99.90,0.00,5.82,0.04,0.00,4.95
2019-04-23,23:40:00,-1.91,11.76,4.50,99.90,0.00,5.88,0.00,0.00,4.95
2019-04-23,23:50:00,-1.91,11.75,4.40,99.90,0.00,5.84,0.01,0.00,4.95
2019-04-24,00:00:00,-1.91,11.75,4.30,99.90,0.00,5.78,0.02,0.00,4.95
2019-04-24,00:10:00,-1.92,11.75,4.30,99.90,0.00,5.71,0.01,0.00,4.95
2019-04-24,00:20:00,-1.91,11.73,4.30,99.90,0.00,5.75,0.02,0.00,4.95
2019-04-24,00:30:00,-1.91,11.73,4.30,99.90,0.00,5.79,0.05,0.00,4.95
2019-04-24,00:40:00,-1.92,11.71,4.40,99.90,0.00,5.77,0.06,0.00,4.95
2019-04-24,00:50:00,-1.91,11.71,4.40,99.90,0.00,5.91,0.07,0.00,4.95
2019-04-24,01:00:00,-1.92,11.71,4.50,99.90,0.00,5.97,0.10,0.00,4.95
2019-04-24,01:10:00,-1.92,11.71,4.70,99.90,0.00,5.98,0.10,0.00,4.95
2019-04-24,01:20:00,-1.91,11.70,4.70,99.90,0.00,6.02,0.13,0.00,4.95
2019-04-24,01:30:00,-1.92,11.68,4.70,99.90,0.00,5.97,0.12,0.00,4.95
2019-04-24,01:40:00,-1.91,11.68,4.70,99.90,0.00,5.98,0.15,0.00,4.95
2019-04-24,01:50:00,-1.92,11.67,4.80,99.90,0.00,5.95,0.13,0.00,4.95
2019-04-24,02:00:00,-1.91,11.65,4.80,99.90,0.00,5.86,0.18,0.00,4.95
2019-04-24,02:10:00,-1.91,11.65,4.80,99.90,0.00,5.77,0.22,0.00,4.95
2019-04-24,02:20:00,-1.91,11.63,4.70,99.90,0.00,5.70,0.21,0.00,4.95
2019-04-24,02:30:00,-1.92,11.62,4.60,99.90,0.00,5.64,0.25,0.00,4.95
2019-04-24,02:40:00,-1.91,11.62,4.60,99.90,0.00,5.66,0.25,0.00,4.95
2019-04-24,02:50:00,-1.92,11.60,4.60,99.90,0.00,5.61,0.29,0.00,4.95
2019-04-24,03:00:00,-1.92,11.59,4.40,99.90,0.00,5.45,0.26,0.00,4.95
2019-04-24,03:10:00,-1.92,11.59,4.30,99.90,0.00,5.43,0.31,0.00,4.95
2019-04-24,03:20:00,-1.92,11.58,4.30,99.90,0.00,5.35,0.32,0.00,4.95
2019-04-24,03:30:00,-1.91,11.56,4.20,99.90,0.00,5.29,0.30,0.00,4.95
2019-04-24,03:40:00,-1.92,11.56,4.20,99.90,0.00,5.23,0.30,0.00,4.95
2019-04-24,03:50:00,-1.91,11.56,4.10,99.90,0.00,5.24,0.31,0.00,4.95
2019-04-24,04:00:00,-1.91,11.55,4.10,99.90,0.00,5.18,0.32,0.00,4.95
2019-04-24,04:10:00,-1.91,11.54,3.90,99.90,0.00,5.16,0.34,0.00,4.95
2019-04-24,04:20:00,-1.92,11.54,3.90,99.90,0.00,5.10,0.33,0.00,4.95
2019-04-24,04:30:00,-1.91,11.54,3.90,99.90,0.00,5.09,0.34,0.00,4.95
2019-04-24,04:40:00,-1.92,11.54,3.80,99.90,0.00,5.08,0.34,0.00,4.95
2019-04-24,04:50:00,-1.92,11.54,3.80,99.90,0.00,5.07,0.36,0.00,4.95
2019-04-24,05:00:00,-1.91,11.54,3.70,99.90,0.00,5.07,0.32,0.00,4.95
2019-04-24,05:10:00,-1.91,11.54,3.60,99.90,0.00,5.00,0.35,0.00,4.95
2019-04-24,05:20:00,-1.92,11.54,3.50,99.90,0.00,4.90,0.34,0.00,4.95
2019-04-24,05:30:00,-1.92,11.53,3.20,99.90,0.00,4.79,0.33,0.00,4.95
2019-04-24,05:40:00,-1.92,11.53,3.00,99.90,0.30,4.66,0.30,0.00,4.95
2019-04-24,05:50:00,-1.92,11.52,3.00,99.90,0.70,4.63,0.33,0.00,4.95
2019-04-24,06:00:00,-1.92,11.52,3.10,99.90,1.80,4.63,0.32,0.00,4.95
2019-04-24,06:10:00,-1.92,11.52,3.30,99.90,5.30,4.70,0.32,0.00,4.95
2019-04-24,06:20:00,-1.92,11.48,3.40,99.90,5.90,4.80,0.32,0.00,4.95
2019-04-24,06:30:00,-1.92,11.52,3.80,99.90,9.40,5.00,0.33,0.00,4.95
2019-04-24,06:40:00,-1.92,11.52,3.90,99.90,9.60,5.14,0.35,0.00,4.95
2019-04-24,06:50:00,-1.92,11.52,4.00,99.90,13.70,5.22,0.31,0.00,4.95
2019-04-24,07:00:00,-1.91,11.52,4.10,99.90,17.10,5.34,0.34,0.00,4.95
2019-04-24,07:10:00,-1.92,11.52,4.30,99.90,14.30,5.47,0.33,0.00,4.95
2019-04-24,07:20:00,-1.91,11.52,4.40,99.90,14.90,5.59,0.32,0.00,4.95
2019-04-24,07:30:00,-1.91,11.52,4.50,99.90,14.80,5.71,0.30,0.00,4.95
2019-04-24,07:40:00,-1.92,11.52,4.70,99.90,19.00,5.77,0.32,0.00,4.95
2019-04-24,07:50:00,-1.92,11.54,5.00,99.90,32.40,5.94,0.30,0.00,4.95
2019-04-24,08:00:00,-1.92,11.54,5.10,99.90,45.10,6.19,0.27,0.00,4.95
2019-04-24,08:10:00,-1.92,11.54,5.40,99.90,41.20,6.33,0.27,0.00,4.95
2019-04-24,08:20:00,-1.92,11.56,6.00,99.90,52.10,6.66,0.26,0.00,4.95
2019-04-24,08:30:00,-1.91,11.66,6.40,99.90,88.80,7.13,0.23,0.00,4.95
2019-04-24,08:40:00,-1.92,11.76,8.10,99.90,97.10,8.08,0.21,0.00,4.95
2019-04-24,08:50:00,-1.92,11.71,9.60,99.90,73.00,8.97,0.17,0.00,4.95
2019-04-24,09:00:00,-1.92,11.59,9.50,99.90,41.80,9.24,0.14,0.00,4.95
2019-04-24,09:10:00,-1.92,11.69,10.20,99.90,54.40,9.50,0.10,0.00,4.95
2019-04-24,09:20:00,-1.92,11.58,9.90,99.90,47.50,9.71,0.07,0.00,4.95
2019-04-24,09:30:00,-1.92,11.56,9.20,99.90,54.30,9.44,0.08,0.00,4.95
2019-04-24,09:40:00,-1.92,11.58,9.30,99.90,52.60,9.39,0.04,0.00,4.95
2019-04-24,09:50:00,-1.92,11.56,9.40,99.90,48.20,9.44,0.04,0.00,4.95
2019-04-24,10:00:00,-1.91,11.59,9.70,99.90,64.80,9.55,0.02,0.00,4.95
2019-04-24,10:10:00,-1.91,11.54,10.00,99.90,39.10,9.84,0.05,0.00,4.95
2019-04-24,10:20:00,-1.92,11.59,10.90,99.90,41.60,10.21,0.07,0.00,4.95
2019-04-24,10:30:00,-1.92,11.54,10.40,99.90,29.40,10.31,0.13,0.00,4.94
2019-04-24,10:40:00,-1.92,11.54,9.80,99.90,35.20,10.10,0.13,0.00,4.94
2019-04-24,10:50:00,-1.91,11.53,9.90,99.90,25.90,10.10,0.17,0.00,4.95
2019-04-24,11:00:00,-1.91,11.54,10.00,99.90,32.80,9.95,0.21,0.00,4.94
2019-04-24,11:10:00,-1.92,11.65,10.30,99.90,100.70,10.15,0.24,0.00,4.95
2019-04-24,11:20:00,-1.91,11.68,11.60,99.90,57.50,10.84,0.31,0.00,4.94
2019-04-24,11:30:00,-1.91,11.59,10.70,99.90,66.10,10.67,0.34,0.00,4.94
2019-04-24,11:40:00,-1.91,11.59,9.90,99.90,57.70,10.37,0.37,0.00,4.94
2019-04-24,11:50:00,-1.91,11.64,10.60,99.90,81.00,10.50,0.41,0.00,4.94
2019-04-24,12:00:00,-1.92,11.70,11.00,99.90,114.80,10.74,0.46,0.00,4.94
2019-04-24,12:10:00,-1.91,11.77,11.90,96.20,114.20,11.42,0.46,0.00,4.94
2019-04-24,12:20:00,-1.91,11.70,12.00,93.40,76.20,11.81,0.48,0.00,4.94
2019-04-24,12:30:00,-1.91,11.79,12.10,92.60,142.60,11.86,0.52,0.00,4.94
2019-04-24,12:40:00,-1.91,12.20,13.00,90.90,306.60,12.75,0.55,0.00,4.94
2019-04-24,12:50:00,-1.91,11.98,12.60,88.10,87.00,13.12,0.65,0.00,4.94
2019-04-24,13:00:00,-1.91,11.82,10.40,98.40,90.10,11.97,0.66,0.00,4.94
2019-04-24,13:10:00,-1.91,11.89,9.80,99.90,100.20,11.00,0.64,0.00,4.94
2019-04-24,13:20:00,-1.91,11.87,10.00,99.90,87.80,10.79,0.62,0.00,4.94
2019-04-24,13:30:00,-1.92,11.79,9.80,99.90,88.90,10.54,0.58,0.00,4.94
2019-04-24,13:40:00,-1.91,11.98,10.60,96.10,132.70,10.72,0.56,0.00,4.94
2019-04-24,13:50:00,-1.92,11.82,10.80,97.40,58.30,11.11,0.51,0.00,4.94
2019-04-24,14:00:00,-1.92,11.73,10.30,99.90,44.60,10.82,0.50,0.00,4.95
2019-04-24,14:10:00,-1.91,11.68,9.70,99.90,46.80,10.46,0.46,0.00,4.94
2019-04-24,14:20:00,-1.92,11.89,10.20,99.90,194.70,10.41,0.48,0.00,4.95
2019-04-24,14:30:00,-1.92,12.21,12.30,96.00,381.80,11.69,0.44,0.00,4.94
2019-04-24,14:40:00,-1.91,11.88,10.90,97.40,75.80,11.93,0.44,0.00,4.94
2019-04-24,14:50:00,-1.92,11.87,10.20,99.90,69.20,11.04,0.45,0.00,4.94
2019-04-24,15:00:00,-1.91,11.88,10.30,99.90,108.70,10.68,0.43,0.00,4.95
2019-04-24,15:10:00,-1.91,12.04,10.70,96.90,121.20,11.11,0.42,0.00,4.94
2019-04-24,15:20:00,-1.92,11.93,10.20,99.80,71.30,11.14,0.39,0.00,4.94
2019-04-24,15:30:00,-1.92,11.78,9.50,99.90,36.80,10.40,0.39,0.00,4.94
2019-04-24,15:40:00,-1.92,11.71,8.90,99.90,40.20,9.84,0.38,0.00,4.95
2019-04-24,15:50:00,-1.91,11.65,8.70,99.90,28.80,9.66,0.37,0.00,4.95
2019-04-24,16:00:00,-1.91,11.62,8.60,99.90,23.80,9.44,0.32,0.00,4.95
2019-04-24,16:10:00,-1.91,11.58,8.30,99.90,14.80,9.29,0.33,0.00,4.95
2019-04-24,16:20:00,-1.91,11.56,8.20,99.90,19.70,9.18,0.32,0.00,4.95
2019-04-24,16:30:00,-1.91,12.01,9.40,99.90,229.70,9.37,0.27,0.00,4.95
2019-04-24,16:40:00,-1.91,12.16,11.80,99.90,178.50,11.14,0.24,0.00,4.94
2019-04-24,16:50:00,-1.91,11.87,10.60,97.10,96.70,11.31,0.25,0.00,4.94
2019-04-24,17:00:00,-1.91,11.93,9.90,99.30,84.60,10.74,0.23,0.00,4.94
2019-04-24,17:10:00,-1.91,11.95,10.10,99.90,99.90,10.61,0.22,0.00,4.94
2019-04-24,17:20:00,-1.91,11.79,10.00,99.90,50.10,10.64,0.19,0.00,4.94
2019-04-24,17:30:00,-1.91,11.71,9.70,99.90,43.90,10.49,0.15,0.00,4.94
2019-04-24,17:40:00,-1.92,11.65,9.60,99.90,31.40,10.47,0.13,0.00,4.95
2019-04-24,17:50:00,-1.91,11.60,9.10,99.90,35.60,10.16,0.11,0.00,4.94
2019-04-24,18:00:00,-1.91,11.54,8.50,99.90,8.70,9.88,0.08,0.00,4.95
2019-04-24,18:10:00,-1.92,11.53,7.70,99.90,10.00,9.12,0.10,0.00,4.95
2019-04-24,18:20:00,-1.91,11.53,7.40,99.90,14.90,8.69,0.11,0.00,4.95
2019-04-24,18:30:00,-1.92,11.52,7.30,99.90,9.00,8.58,0.07,0.00,4.95
2019-04-24,18:40:00,-1.91,11.51,7.60,99.90,9.80,8.56,0.06,0.00,4.95
2019-04-24,18:50:00,-1.92,11.50,7.70,99.90,3.50,8.63,0.09,0.00,4.95
2019-04-24,19:00:00,-1.92,11.49,7.70,99.90,1.90,8.61,0.04,0.00,4.95
2019-04-24,19:10:00,-1.91,11.48,7.50,99.90,1.30,8.55,0.04,0.00,4.95
2019-04-24,19:20:00,-1.92,11.48,7.50,99.90,0.60,8.43,0.04,0.00,4.95
2019-04-24,19:30:00,-1.91,11.48,7.40,99.90,0.30,8.34,0.03,0.00,4.95
2019-04-24,19:40:00,-1.91,11.48,7.20,99.90,0.00,8.25,0.00,0.00,4.95
2019-04-24,19:50:00,-1.92,11.48,7.20,99.90,0.00,8.21,0.02,0.00,4.95
2019-04-24,20:00:00,-1.92,11.48,7.20,99.90,0.00,8.14,0.02,0.00,4.95
2019-04-24,20:10:00,-1.91,11.48,7.60,99.90,0.00,8.17,0.03,0.00,4.95
2019-04-24,20:20:00,-1.92,11.47,7.40,99.90,0.00,8.16,0.05,0.00,4.95
2019-04-24,20:30:00,-1.91,11.46,7.30,99.90,0.00,8.16,0.04,0.00,4.95
2019-04-24,20:40:00,-1.91,11.46,7.20,99.90,0.00,8.14,0.08,0.00,4.95
2019-04-24,20:50:00,-1.92,11.46,6.90,99.90,0.00,8.03,0.10,0.00,4.95
2019-04-24,21:00:00,-1.92,11.46,6.80,99.90,0.00,7.96,0.07,0.00,4.95
2019-04-24,21:10:00,-1.91,11.44,6.60,99.90,0.00,7.84,0.09,0.00,4.95
2019-04-24,21:20:00,-1.92,11.46,6.60,99.90,0.00,7.66,0.11,0.00,4.95
2019-04-24,21:30:00,-1.92,11.43,6.40,99.90,0.00,7.43,0.13,0.00,4.95
2019-04-24,21:40:00,-1.91,11.43,6.50,99.90,0.00,7.09,0.13,0.00,4.95
2019-04-24,21:50:00,-1.91,11.43,6.00,99.90,0.00,6.78,0.11,0.00,4.95
2019-04-24,22:00:00,-1.92,11.43,6.00,99.90,0.00,6.69,0.12,0.00,4.95
2019-04-24,22:10:00,-1.91,11.43,6.50,99.90,0.00,6.84,0.13,0.00,4.95
2019-04-24,22:20:00,-1.92,11.43,6.50,99.90,0.00,7.12,0.12,0.00,4.95
2019-04-24,22:30:00,-1.91,11.43,6.70,99.90,0.00,7.25,0.14,0.00,4.95
2019-04-24,22:40:00,-1.91,11.41,6.50,99.90,0.00,7.29,0.14,0.00,4.95
2019-04-24,22:50:00,-1.92,11.32,6.70,99.90,0.00,7.43,0.15,0.00,4.94
2019-04-24,23:00:00,-1.92,11.34,6.90,99.90,0.00,7.56,0.14,0.00,4.94
2019-04-24,23:10:00,-1.92,11.40,7.00,99.90,0.00,7.55,0.14,0.00,4.95
2019-04-24,23:20:00,-1.91,11.40,6.40,99.90,0.00,7.20,0.14,0.00,4.95
2019-04-24,23:30:00,-1.92,11.40,5.90,99.90,0.00,6.99,0.13,0.00,4.95
2019-04-24,23:40:00,-1.92,11.40,5.70,99.90,0.00,6.90,0.19,0.00,4.95
2019-04-24,23:50:00,-1.91,11.40,5.60,99.90,0.00,6.85,0.22,0.00,4.95
2019-04-25,00:00:00,-1.92,11.39,5.60,99.90,0.00,6.80,0.27,0.00,4.95
2019-04-25,00:10:00,-1.92,11.37,5.60,99.90,0.00,6.72,0.29,0.00,4.95
2019-04-25,00:20:00,-1.92,11.37,6.00,99.90,0.00,6.68,0.29,0.00,4.95
2019-04-25,00:30:00,-1.92,11.37,6.40,99.90,0.00,6.86,0.29,0.00,4.95
2019-04-25,00:40:00,-1.92,11.37,6.10,99.90,0.00,6.72,0.30,0.00,4.95
2019-04-25,00:50:00,-1.91,11.37,6.20,99.90,0.00,6.50,0.31,0.00,4.95
2019-04-25,01:00:00,-1.91,11.37,6.00,99.90,0.00,6.49,0.33,0.00,4.95
2019-04-25,01:10:00,-1.92,11.37,5.60,99.90,0.00,6.26,0.37,0.00,4.95
2019-04-25,01:20:00,-1.92,11.36,5.60,99.90,0.00,6.28,0.37,0.00,4.95
2019-04-25,01:30:00,-1.91,11.35,6.10,99.90,0.00,6.50,0.38,0.00,4.95
2019-04-25,01:40:00,-1.92,11.34,6.30,99.90,0.00,6.68,0.40,0.00,4.95
2019-04-25,01:50:00,-1.92,11.34,6.40,99.90,0.00,6.82,0.40,0.00,4.95
2019-04-25,02:00:00,-1.92,11.34,6.10,99.90,0.00,6.77,0.42,0.00,4.95
2019-04-25,02:10:00,-1.92,11.33,5.90,99.90,0.00,6.64,0.41,0.00,4.95
